Distancia_Casa;Distancia_Ultima_Transacao;Valor_Transação;Mesmo_Varejista;Cartao_Credito_Fisico;Utilizando_Senha;Pedido_Online;Fraude
2.076994545;0.054070259;904.87;1;1;0;1;0
14.50198369;0.8361288;2077.02;1;1;0;1;0
1.777724427;0.036893955;8674.56;0;0;0;1;1
17.34939624;17.91309468;276.98;1;0;0;0;0
4.971230992;0.206135181;1956;1;1;0;0;0
3.756814422;1.750813055;180.79;1;1;0;1;0
1.425107368;1.506306324;952.62;0;0;0;1;0
34.57968068;1.295556526;2256.4;1;0;0;1;0
1.562554992;0.038142869;1351.51;0;1;0;1;0
0.873692368;0.701773911;1402.56;0;0;0;1;0
19.91066792;0.027258242;2718.18;1;1;0;0;0
3.144549147;3.754016598;795.69;1;1;0;0;0
92.18792638;0.159805616;7881.27;1;0;0;0;0
3.5917041;0.561448611;1212.76;1;0;1;0;0
23.08610976;0.338340113;243.9;1;1;0;0;0
65.90328234;2.864814538;509.81;1;1;0;0;0
19.75344865;7.91596642;1744.18;1;0;0;1;0
14.34251012;0.317969921;2782.13;1;1;0;1;0
163.7719114;0.015396393;1910.96;1;1;0;0;0
17.91213899;16.18951016;572.62;1;0;0;1;0
12.3090034;0.041507294;55.53;1;1;0;1;0
67.02722552;2.151421356;572.95;1;0;0;1;0
85.24981836;3.780272136;1276.91;1;0;0;1;0
11.34363811;0.242743033;1797.91;1;0;0;1;0
9.584912249;2.926125569;5405.63;1;1;0;1;1
9.374841503;0.34138757;868.76;1;1;0;1;0
219.5321257;6.7147629;6640.09;1;0;0;1;1
44.0911571;1.23143122;2320.72;1;1;0;0;0
1.060837532;0.082081031;835.81;0;0;0;1;0
27.513056;0.649087594;303.41;1;0;0;1;0
2.171110231;5.430438196;1222.23;1;1;0;0;0
225.6911741;0.148952696;1488.82;1;1;0;1;0
3.076067595;1.675612391;706.45;1;1;0;0;0
2.176422537;0.04398525;3216.16;1;1;1;0;0
3.711501813;0.176748748;672.55;1;0;0;0;0
3.824775108;0.355265928;161.81;1;0;0;1;0
2.417907585;17.59785353;580.75;1;0;0;1;0
6.213211342;9.073362214;1955.16;1;0;0;1;0
4.976187841;0.899490146;1114.31;1;1;0;1;0
2.948365501;0.158948191;1526.99;1;0;0;1;0
7.968877853;1.214013207;345.93;1;1;0;1;0
108.1070342;0.466217159;1976.86;1;0;0;0;0
1.917985137;0.490179371;513.59;1;0;0;0;0
38.9006197;6.764361286;2034.94;1;0;0;1;0
1.451887064;0.330176889;3059.84;0;0;0;0;0
3.487597223;0.37572233;370.15;1;0;0;0;0
4.628923572;0.109205841;10670.76;1;1;0;1;1
8.893922717;0.815653726;610.05;1;0;0;1;0
1.496816062;2.402219044;2705.48;0;0;0;1;0
20.40797138;5.205967944;931.1;1;0;0;1;0
42.33491411;27.01799283;184.3;1;0;0;0;0
7.637551072;14.78390023;6434.63;1;0;0;1;1
1.226174392;0.109489037;289.14;0;0;0;1;0
8.819181142;1.309577082;456.38;1;0;0;1;0
38.04467772;0.940136692;522.09;1;1;0;0;0
28.32297024;0.711813896;846.99;1;1;0;1;0
5.788243002;0.307521551;1834.81;1;0;0;1;0
30.34927511;0.05557435;3199.12;1;1;1;1;0
61.24472486;0.606482268;407.74;1;1;0;1;0
15.30064564;3.041349973;2586.44;1;1;0;0;0
95.68651037;0.74526371;71.1;1;0;0;0;0
19.45088343;0.247517939;269.71;1;0;0;1;0
2.351642019;5.016632542;610.42;1;0;0;0;0
15.70526604;0.243218257;1156.57;1;1;0;0;0
52.237077;10.48381538;625.92;1;0;0;0;0
2.132818242;0.023628653;5450.06;1;0;0;1;1
5.043540041;0.495554857;660.12;1;0;0;1;0
16.39005348;1.193524586;751.59;1;0;0;0;0
14.44628962;3.683166578;2448.5;1;0;1;1;0
35.68207882;0.203314714;1698.22;1;0;0;1;0
6.3748464;3.992590708;1003.55;1;1;0;0;0
3.394998695;0.293530466;2455.58;1;1;0;1;0
5.021354979;19.60886826;891.59;1;0;0;1;0
10.78722053;10.56130696;283.77;1;0;0;1;0
4.760562615;7.204260149;2684.87;1;0;0;0;0
3.249746528;0.926683677;913.59;1;1;0;0;0
45.19486059;0.198634932;372.08;1;0;0;1;0
6.209275848;4.80429395;1240.63;1;0;1;1;0
99.69244869;4.430008231;10932.43;1;0;0;1;1
24.86620843;2.291661788;680.8;1;0;0;1;0
20.02959877;1.045796948;1107.2;1;0;0;1;0
15.63042947;0.506236949;751.76;1;0;0;0;0
3.696637458;5.366351431;1247.4;1;0;0;1;0
124.0838831;4.7650471;350.1;1;0;0;1;1
9.431896204;0.083079362;2010.74;1;0;0;0;0
36.41974126;1.648075665;691.48;1;1;0;0;0
48.74252585;0.762158877;764.94;1;0;1;1;0
20.78031936;0.132888323;255.54;1;1;0;1;0
10.16916735;0.109303894;3528.37;1;0;0;0;0
2.803244757;0.553864925;16081.51;1;0;0;1;1
29.92054673;1.016084498;536.5;1;0;0;1;0
3.713423144;0.192287632;6850.99;1;0;0;1;1
7.78674458;1.954685419;3557.84;1;1;0;0;0
0.923202044;6.03344674;212.55;0;0;0;0;0
8.332336727;0.001174259;439.65;1;0;0;0;0
9.876028962;0.102160669;554.33;1;0;0;1;0
10.28089769;0.261830317;646.76;1;0;0;0;0
4.402457614;0.854570115;1646.9;1;1;0;1;0
18.76032082;0.789935346;1277.79;1;1;0;1;0
2.728296736;2.445986635;422.26;1;0;0;1;0
14.64144874;1.358240475;1122.83;1;0;0;0;0
7.901799253;3.037033318;378.79;1;1;0;1;0
1.218840886;1.127828683;185.46;0;1;0;1;0
3.151000865;0.560298755;1423.82;1;0;0;1;0
3.760273678;0.079437804;2466.54;1;1;0;0;0
14.0936746;0.689852409;267.79;1;0;0;1;0
2.036699003;0.100022604;1051.56;1;1;0;1;0
25.6280745;0.41414258;209.96;1;0;0;0;0
24.1699396;4.992599017;200.38;1;0;0;1;0
27.78567046;1.382939269;1492.65;1;1;0;0;0
18.38849055;0.108419245;2704.92;1;0;0;0;0
45.12782452;0.898849414;1832.43;1;0;0;1;0
15.91582717;1.322048384;1574.79;1;1;0;0;0
5.105319399;1.088319139;523.93;1;0;1;0;0
4.18705052;2.298487208;719.67;1;0;1;0;0
19.35368392;0.384465349;1305.66;1;1;0;0;0
1.162586273;0.002652323;118.75;0;1;0;1;0
31.29108349;0.057118559;1343.84;1;1;0;1;0
3.529523743;1.405596281;12806.53;1;1;0;1;1
1.159654714;1.174838591;24.76;0;1;0;1;0
3.1482645;31.78505966;3687.1;1;1;0;1;0
8.92198589;1.147122747;2930.54;1;0;0;1;0
2.677748794;1.333987779;555.45;1;0;0;1;0
33.28247445;1.562386055;1616.56;1;1;0;0;0
8.354287065;12.39705993;177.6;1;1;0;0;0
9.902978298;0.218496536;264.76;1;0;0;0;0
4.077391998;0.100738447;45.92;1;0;0;0;0
2.592323646;14.28890163;3425.1;1;0;1;1;0
108.3487312;0.504289257;181.31;1;0;0;1;1
12.80121137;1.138526436;522.8;1;0;0;0;0
1.977243909;0.087060887;1651;1;1;1;1;0
3.941379911;5.194425562;745;1;0;0;0;0
2.194110112;3.92828221;272.19;1;0;0;1;0
2.317403768;0.724698868;3500.88;1;0;0;1;0
3.830462501;0.129397858;4798.94;1;1;0;0;0
3.330578766;6.502581357;605.11;1;0;1;0;0
1.68217001;2.029548514;633.45;0;0;0;0;0
13.74500241;0.247234135;86.66;1;0;0;1;0
13.26568877;0.369510704;1996.74;1;0;0;1;0
3.338527265;0.559839897;272.03;1;1;0;1;0
21.68656712;7.784049409;1326.6;1;0;0;1;0
267.2981503;0.04924966;2610.32;1;0;0;1;1
8.215167453;3.66364106;308.44;1;0;0;1;0
1.401612625;0.071247302;338.55;0;1;0;1;0
1.57513561;0.492493986;472.35;0;1;0;1;0
44.1731595;8.845312803;559;1;0;0;1;0
2.7672586;1.879145255;2075.72;1;1;1;0;0
6.012571437;17.5013917;865.77;1;0;0;0;0
2.574562366;0.404436317;1148.97;1;0;0;1;0
2.371881337;0.071320367;2109.46;1;0;0;1;0
57.6362053;0.991763676;1275.96;1;1;1;0;0
0.321558497;0.623298332;458.81;0;1;0;1;0
47.46844672;1.157500643;176.45;1;1;0;1;0
7.177794164;4.839838088;561.43;1;1;0;1;0
4.396326016;0.190324359;707.29;1;0;0;1;0
27.02909791;0.439322399;2529.06;1;1;0;1;0
15.71995672;0.81019788;7523.86;1;0;0;1;1
93.15810179;0.32225922;551.01;1;0;0;1;0
7.095371299;0.99506342;489.11;1;0;0;0;0
7.448018692;11.47264406;869.84;1;0;1;0;0
4.755137118;1.064109931;6731.98;1;0;0;1;1
3.453431341;0.191898275;179.26;1;0;0;1;0
30.85738869;0.190272908;2754.67;1;0;1;0;0
14.68562175;2.527571085;1979.74;1;0;0;1;0
9.090600211;0.042404915;320.2;1;0;0;1;0
34.611021;0.487776245;1994.35;1;0;0;1;0
8.338960931;0.073708879;1475.31;1;0;0;1;0
4.323859571;0.074579258;1071.76;1;1;1;1;0
58.55819521;0.002964388;189.01;1;0;0;1;0
36.23701359;0.0372161;1658.98;1;1;0;0;0
56.14235234;0.50029251;1102.61;1;1;0;0;0
26.43551308;3.674945718;478.62;1;0;0;1;0
210.8662458;19.90633314;1933.77;1;0;0;1;1
8.432330546;0.229162961;858.76;1;0;0;1;0
31.14102041;0.093449373;14.39;1;0;0;1;0
8.877938532;4.758504085;2551.45;1;0;0;1;0
50.41643077;1.27983859;1093.18;1;1;0;0;0
5.772693924;12.09044602;1041.8;1;1;1;1;0
21.8904318;7.750487961;1439.97;1;0;0;1;0
2.445526394;0.444636881;274.78;1;0;0;1;0
9.812389576;10.75923368;238.06;1;0;0;1;0
0.087807973;0.025310321;1026.5;0;1;0;1;0
6.287564724;0.606749193;586.4;1;0;0;1;0
2.903443969;0.453053287;884.24;1;1;0;1;0
4.889412176;0.121815609;2625.21;1;0;0;1;0
9.739799795;0.038463943;734.99;1;0;0;1;0
2.764593516;476.309438;1626.89;1;1;1;1;0
1.545219189;3.059041403;602.66;0;1;0;0;0
38.61809559;5.031520795;544.42;1;1;0;0;0
3.524243637;0.774166522;122.8;1;0;0;1;0
31.54282352;0.045122664;1201.2;1;0;0;1;0
3.863488852;3.433808877;5229.8;1;0;0;0;0
5.158467863;9.259468791;1274.64;1;1;0;1;0
4.71051114;0.26286277;2661.43;1;0;0;1;0
2.972545997;0.09169101;2690.49;1;0;0;1;0
9.461532746;0.688341732;1113.12;1;1;0;1;0
3.875117203;0.229407115;1084.44;1;1;0;1;0
2.452404752;0.176715969;421.01;1;1;0;0;0
25.97720203;0.078762893;3338.02;1;0;0;1;0
7.902201595;1.394310979;9303.91;1;1;0;1;1
1.175525256;0.557885166;50.71;0;0;0;1;0
25.35412394;0.208059306;1502.63;1;0;0;1;0
5.813892259;0.101229087;828.01;1;1;0;1;0
282.2021406;0.394866471;1191.75;1;1;0;1;0
7.647449807;1.492009508;271.91;1;1;0;0;0
0.480232053;1.520455721;1227.54;0;0;0;1;0
0.929312149;3.356080185;1835.11;0;1;1;1;0
11.25654874;7.113789596;1365.79;1;0;1;0;0
24.58633764;1.336619037;1701.94;1;1;0;1;0
16.00786976;0.08365543;1434.33;1;0;0;1;0
11.00878906;2.028034357;725.08;1;0;1;1;0
39.04965754;0.254911646;290.39;1;0;0;0;0
5.34615455;1.039913325;130.3;1;1;0;0;0
21.76110418;0.019161979;631.39;1;0;0;0;0
11.46347915;0.073756828;1169.77;1;0;0;1;0
12.87017626;3.343807231;2428.36;1;0;0;1;0
26.55637368;0.775270083;130.59;1;0;0;1;0
6.056107425;0.571366523;813.02;1;0;0;1;0
2.828904696;0.317420708;2050.13;1;0;0;1;0
17.85883977;0.04133217;569.7;1;0;0;0;0
100.7332445;114.8998371;1104.12;1;1;0;0;1
10.11520435;2.448401549;5889.42;1;1;0;0;0
14.5721806;2.525101889;733.35;1;0;1;1;0
16.86463566;0.420175566;515.82;1;1;0;1;0
19.01820693;21.07828372;681.53;1;0;0;1;0
5.700328074;0.987492298;236.21;1;0;0;0;0
2.275255471;5.018084041;300.36;1;0;0;1;0
2.046042463;0.252110176;2522.84;1;1;1;0;0
40.54726713;0.019153785;403.76;1;0;0;1;0
2.099425927;7.873937096;461.98;1;1;0;0;0
3.380628701;1.422802936;216.48;1;0;0;1;0
33.38586355;0.213346173;4065.75;1;0;0;0;0
3.711062525;0.546550463;1542.85;1;0;0;0;0
8.8493707;5.268662281;1019.6;1;1;0;1;0
23.64022587;41.45010161;147.03;1;0;0;1;0
0.737650325;26.86872926;561.44;0;0;0;1;0
50.60845611;2.756363217;1558.69;1;0;0;0;0
3.284155112;0.153946932;2323.91;1;0;0;1;0
18.11899796;5.867048305;310.9;1;0;0;1;0
4.942959265;0.610248239;1867.12;1;1;1;0;0
7.531379689;91.80490298;2994.8;1;0;0;1;1
5.410106219;0.66379658;962.74;1;0;0;1;0
15.65645516;0.432796364;506.63;1;0;0;1;0
30.69858578;34.20671074;220.15;1;0;0;1;0
77.26842155;0.503023514;599.89;1;1;0;1;0
5.042923024;1.067809381;2048.85;1;0;0;1;0
34.77940245;4.599916838;649.94;1;1;1;1;0
34.08902553;0.131763737;3586.73;1;0;0;0;0
1.031889066;2.31656317;2258.18;0;1;0;0;0
32.84677857;0.825999565;908.31;1;0;0;1;0
11.8311143;1.266595026;651.74;1;0;0;0;0
9.730686276;1.17373504;556.84;1;1;0;0;0
11.91433061;1.86624786;199.92;1;1;0;0;0
16.62511761;0.106802388;142.69;1;0;0;1;0
18.13857851;3.01005097;4471;1;0;1;0;0
27.54897551;0.459644566;1177.38;1;0;0;1;0
24.73280465;17.74469326;3611.58;1;0;0;0;0
1.598297754;0.890951582;164.47;0;0;0;1;0
14.55558235;0.468621349;812.38;1;1;0;0;0
5.348928354;7.780054947;231.09;1;0;0;0;0
11.09552967;0.090020509;643.79;1;1;0;1;0
13.12782406;75.59680711;3033.82;1;0;0;0;0
5.539020874;0.041885755;705.87;1;1;0;0;0
18.2434256;5.024702294;3394.15;1;0;0;0;0
50.63290566;2.015112452;384.8;1;0;0;0;0
31.21379403;5.597041942;4941.27;1;0;0;0;0
427.5804122;0.491832319;1942.33;1;1;0;1;0
12.75563047;0.71667271;492.19;1;1;0;0;0
14.58106208;0.099577804;1051.32;1;0;0;1;0
20.9714314;0.40332567;148;1;1;0;0;0
9.590751326;0.045285166;581.07;1;0;0;1;0
4.136514784;74.83335893;697.95;1;0;0;1;1
17.64953856;2.948388999;1660.24;1;1;0;1;0
7.103624034;12.13701727;1000.64;1;0;0;1;0
9.360874309;0.163897145;992.86;1;0;0;1;0
8.768770999;18.27433232;1580.49;1;1;0;0;0
18.45773612;0.051318347;11026.21;1;1;0;0;0
26.15398518;0.014266596;755.76;1;0;0;0;0
0.792511154;0.186476262;861.79;0;0;0;1;0
33.8441959;0.074741962;545.33;1;0;0;1;0
13.2640912;2.148609398;519.68;1;0;0;1;0
3.111643284;0.504844181;1501.51;1;0;0;1;0
24.27732658;6.895543328;1531.27;1;0;0;1;0
1063.619256;0.991827126;3145.03;1;0;0;1;1
67.97889372;4.848893939;1988.65;1;0;0;1;0
4.071032603;5.590791002;3378.08;1;0;0;1;0
30.70178775;0.904401921;827.89;1;0;0;0;0
13.01992592;6.719141114;1245.7;1;0;0;1;0
11.49269258;37.24425077;225.67;1;0;0;1;0
25.36769897;4.092563451;908.29;1;0;1;0;0
21.14031336;1.971484591;2053.97;1;1;0;0;0
14.48945626;0.169535743;80.59;1;0;0;1;0
4.593282647;0.172345662;250.62;1;0;0;1;0
1.255924758;0.836119835;686.58;0;0;0;1;0
0.277971037;0.099448159;1731.05;0;0;0;1;0
13.08060478;0.838085702;411.11;1;0;0;0;0
47.81386282;0.656682829;1764.71;1;0;0;1;0
5.659220768;8.970292809;3179.8;1;1;0;0;0
12.92020687;0.092356621;3908.14;1;0;0;1;0
3.92174051;0.4491014;558.67;1;0;0;0;0
1.108424249;0.440645065;654.16;0;1;0;1;0
20.60556409;0.913173183;1545.31;1;0;0;0;0
2.267729372;403.4468417;2219.95;1;1;0;1;0
13.04075965;74.37298058;308.84;1;0;1;0;0
11.62995144;3.548173188;2422.74;1;0;0;1;0
7.706518257;0.647615303;1299.96;1;0;0;1;0
58.95266183;1.775478315;828.23;1;1;0;1;0
25.80371579;0.80208172;842.27;1;1;0;1;0
9.542202477;0.474446054;5919.4;1;0;0;1;1
1.910771313;7.359516079;563.87;1;0;0;1;0
2.798778038;0.246798403;379.38;1;1;0;1;0
1.369347783;0.102630471;654.01;0;0;0;0;0
7.277285053;5.260135404;1273.78;1;1;0;0;0
5.636066577;0.006757991;402.24;1;0;0;1;0
13.98612011;14.33933119;566.56;1;0;0;1;0
0.864532041;37.94366991;2283.49;0;0;1;0;0
232.333788;1.128316723;6452.41;1;1;0;0;1
3.929036597;0.021816834;928.71;1;0;0;0;0
13.49554421;18.26719775;515.89;1;0;0;0;0
62.85880108;5.421734798;72.38;1;0;1;0;0
12.54614509;0.199135462;1019.91;1;0;0;0;0
14.45820876;6.266385599;3253.65;1;1;0;1;0
15.84226467;1.226317535;776.83;1;0;0;0;0
4.197111058;0.278402573;1152.16;1;1;0;1;0
45.67384897;10.24496441;4308.85;1;0;0;1;1
8.631205632;15.13407224;508.06;1;0;0;1;0
3.264632798;0.168300713;262.79;1;0;0;1;0
7.07920644;0.032793036;747.98;1;0;0;1;0
6.018009194;0.348184991;1704.23;1;0;0;1;0
23.20485632;1.940768056;524.64;1;0;0;1;0
6.358616535;0.616758521;1301.48;1;1;0;0;0
67.34115841;0.751527469;558.36;1;0;0;1;0
16.42224273;1.131933798;6790.84;1;0;0;1;1
5.310703934;9.486245644;1740.14;1;1;0;1;0
9.162472336;0.741240385;4762.19;1;0;0;1;1
20.13570826;0.311966187;4351.5;1;0;0;1;1
7.578650033;9.543964499;282.67;1;0;0;0;0
1.932820548;0.23980084;2932.92;1;0;0;0;0
4.850511118;0.496663484;1125.03;1;1;0;0;0
6.155920466;1.410894212;539.4;1;0;0;0;0
13.37245262;10.18286057;1375.3;1;1;0;1;0
5.52101712;0.206764661;848.67;1;0;0;1;0
54.09790011;1.662588008;397.85;1;1;0;1;0
89.48198497;68.98432268;1138.96;1;1;0;0;0
5.214540836;0.085352349;767.12;1;0;0;1;0
5.556528892;0.595113646;5908.2;1;0;0;1;1
0.55992062;0.269876144;160.26;0;0;1;0;0
6.346764177;0.263293001;5711.31;1;1;0;1;1
13.99329137;4.621269149;1182.76;1;0;0;0;0
29.75840688;0.737211077;357.77;1;1;0;0;0
194.0099095;1.497204558;819.99;1;1;0;1;0
11.16295489;0.235803038;1707.13;1;0;0;1;0
15.54723545;7.467222392;691.37;1;0;0;1;0
10.14726825;12.22908878;461.48;1;1;0;1;0
167.7107206;1.821826212;246.52;1;0;0;1;1
13.07646766;0.538242012;912.34;1;0;0;0;0
24.14451332;0.058826275;5079.79;1;0;0;1;1
4.528042781;0.033606599;205.1;1;0;1;1;0
6.010086417;0.63767344;1369.28;1;0;0;0;0
43.07160294;2.376659932;963.8;1;1;0;0;0
0.375626582;1.708094279;1385.25;0;0;0;0;0
138.1771501;0.262540295;449.56;1;0;0;1;1
0.972256139;4.000485016;636.06;0;1;0;1;0
89.15611637;16.47817692;1259.57;1;0;0;0;0
7.544207694;0.472682258;91.15;1;0;0;1;0
33.68582364;1.907809281;637.94;1;1;0;0;0
32.32001807;0.01817956;467.93;1;1;0;1;0
14.70791822;2.369480578;74.15;1;1;1;1;0
0.757542656;0.362143885;815.79;0;1;0;1;0
15.81096658;31.43573809;503.37;1;1;0;0;0
2.146150061;20.26144121;876.89;1;0;0;0;0
13.06284757;0.232904202;396.26;1;0;0;1;0
1.141094084;0.335653045;2646;0;0;0;1;0
9.462663839;0.203058938;327.88;1;1;0;1;0
2.858257942;0.222246746;5818.62;1;1;0;0;0
11.81797643;0.293827015;2621.58;1;0;1;0;0
2.787640477;0.447394742;2071.74;1;0;0;1;0
1.742439886;15.04405696;626.88;0;1;0;1;0
2.457199776;0.018013267;1820.05;1;1;0;0;0
8.177007059;1.017625918;254.76;1;1;0;1;0
30.42251443;0.201307976;3210.43;1;0;0;1;0
2.443830485;3.514188882;839.37;1;1;1;1;0
2.544361156;0.709376163;333.91;1;1;0;0;0
8.916040615;0.062914363;5744.25;1;1;0;0;0
91.82598164;0.672004057;2729.79;1;0;0;1;0
4.651354496;4.691725839;644.69;1;0;0;0;0
157.7903273;0.406270819;410.33;1;0;0;0;0
1.90970808;1.23115091;778.16;1;0;0;1;0
1.223246291;4.650869478;2003.54;0;1;0;0;0
14.85885678;0.179147026;945.15;1;0;0;1;0
9.333051054;0.110517423;490.4;1;0;0;0;0
2.335145796;12.3420379;1474.01;1;1;0;0;0
38.10157964;0.789080916;287.69;1;1;0;1;0
12.86772207;3.503379035;639.92;1;0;0;1;0
2.919990405;1.258158067;1904.79;1;0;0;0;0
18.53114926;0.088558899;1448.13;1;1;0;0;0
2.492226924;0.005799582;220.4;1;0;0;1;0
47.10507719;1.679471351;1299.21;1;0;0;0;0
5.686302949;4.623998737;3203.43;1;1;0;0;0
8.273403519;0.019884837;494.75;1;1;0;1;0
2.022847652;6.855737304;880.56;1;0;0;1;0
3.775925434;1.035991905;1116.89;1;0;0;0;0
47.56580898;0.926713875;3244.72;1;1;0;1;0
1.67458775;3.27408676;742.55;0;0;0;0;0
117.1750325;3.348892561;1253.63;1;0;0;1;1
9.005649902;28.76641645;406;1;0;1;1;0
3.439073238;4.700570937;32715.48;1;1;0;1;1
3.471910004;69.41002351;1465.56;1;0;0;1;1
2.468189059;11.9149597;242.82;1;0;0;1;0
7.93200837;0.348430609;270.93;1;0;0;1;0
21.00059232;0.08381225;512.9;1;1;0;0;0
2.900732085;1.694050117;134.11;1;0;0;1;0
10.83682167;34.15033245;1216.78;1;0;0;0;0
34.43389498;7.483458619;639.11;1;0;0;1;0
13.30036468;0.250482652;293.08;1;0;0;1;0
12.8538509;1.01848556;4251.37;1;0;1;1;0
16.75888863;0.764691;2782.06;1;1;0;0;0
2.848734445;0.678338245;1095.41;1;0;0;0;0
11.04490537;1.066657577;1041.26;1;1;0;0;0
16.157395;8.37097305;1256.53;1;0;0;1;0
2.64760621;2.254983105;992.59;1;0;0;0;0
21.32367852;2.065312172;3574.93;1;1;0;1;0
14.51521913;0.17406331;583.4;1;1;0;1;0
7.069188773;0.084099532;353.03;1;1;0;0;0
3.65768342;0.415506874;908.78;1;1;0;0;0
3.730777096;5.005961902;561.26;1;0;0;1;0
25.73326856;2.243232504;4201.54;1;0;0;0;0
3.942111869;121.0695924;1653.24;1;0;0;0;0
9.276051771;2.066220295;3290.18;1;0;0;1;0
9.475196733;1.888460351;2642.71;1;0;1;0;0
29.18193295;5.657589131;260.38;1;1;0;1;0
1.068775222;2.516785192;131.76;0;1;0;1;0
0.703196241;3.124212427;9647.62;0;0;0;1;1
22.74443902;0.122457497;3495.8;1;0;0;1;0
30.25278558;0.261930241;792.64;1;0;0;0;0
2.364443178;0.537723515;665.95;1;0;0;1;0
226.1290857;2.484199379;162.71;1;0;1;0;0
68.48640609;2.496522492;253.55;1;0;0;1;0
5.930953719;0.087691028;737.73;1;1;0;0;0
134.5945388;2.282794486;91.06;1;0;1;1;0
2.958256369;0.223194701;1120.98;1;1;0;1;0
3.842280379;16.18747845;5243.36;1;0;0;1;1
2.052299516;0.436891888;1021.26;1;0;1;0;0
12.48395263;3.871355705;1214.03;1;0;0;0;0
118.096138;0.64759957;1230.62;1;1;0;1;0
19.20777744;1.829478468;306.55;1;0;1;1;0
10.57017935;0.518585491;263.2;1;1;0;1;0
5.910856132;28.34605301;3057.52;1;0;0;0;0
2.685922787;4.250471614;1675.33;1;0;0;0;0
16.14407986;0.34902254;2110.93;1;0;0;1;0
1.644444977;0.313649846;397.19;0;0;0;0;0
17.48811396;0.018674447;722.67;1;1;0;1;0
186.1829522;0.469200292;1130.78;1;1;0;0;0
5.057534991;0.329761676;2628.5;1;0;0;0;0
90.31812519;0.038929465;1063.7;1;1;0;1;0
12.09772782;0.281000119;2323.42;1;0;0;0;0
10.20868286;1.558603267;2299.38;1;1;0;1;0
43.51836109;0.252468057;4562.09;1;0;0;1;1
29.31466115;1.808347238;196.05;1;0;0;1;0
20.61666891;0.084064793;1498.81;1;0;0;1;0
28.26241427;0.281041543;7194.73;1;1;0;1;1
15.23492531;5.869271107;3490.16;1;0;0;0;0
4.073098074;2.651899755;9684.25;1;1;0;0;0
0.615886297;6.064725916;274.96;0;0;0;1;0
1.946854873;34.73509369;121.65;1;0;0;0;0
21.17706427;0.199450278;5803.96;1;0;0;1;1
9.618601129;1.558569462;1647.16;1;0;0;1;0
3.88667973;0.012373785;897.09;1;0;0;1;0
2.847390459;5.060781938;803.77;1;0;0;0;0
42.6998144;6.04732049;468.97;1;0;0;1;0
13.45404588;6.824998834;833.52;1;1;1;1;0
19.77853095;2.079530114;578.46;1;1;0;1;0
1.766067424;0.071031998;1218.65;0;0;0;1;0
58.20462854;0.217909085;1325.12;1;1;0;1;0
1.95529375;0.139298262;539.52;1;0;0;0;0
7.342445617;0.630654796;1175.38;1;0;1;1;0
34.03730853;0.184046622;1132.51;1;0;0;0;0
284.2939669;0.380327855;2129.99;1;1;0;0;0
21.22446596;0.249243583;270.28;1;1;0;1;0
12.26625073;1.258835783;1150.05;1;1;0;0;0
11.93479478;0.80963643;1924.39;1;0;0;1;0
10.99557723;1.262844237;973.06;1;0;0;1;0
9.111484609;0.039019789;613.7;1;0;0;0;0
17.34716259;0.550423491;544.67;1;0;0;0;0
1.000198196;1.022991666;1101.9;0;1;0;0;0
3.445297867;0.416593984;171.41;1;1;0;0;0
2.781427882;0.045849411;226.35;1;1;0;0;0
60.02228897;4.297951957;959.15;1;0;0;1;0
34.18130607;53.76381654;984.64;1;0;0;1;1
2.537789775;2.243664209;10184.22;1;1;0;0;0
75.15303918;1.378930906;2786.64;1;0;0;1;0
8.813837715;1.102592418;4119;1;0;0;1;1
2.728766163;1.463286349;688.9;1;0;0;1;0
50.02604353;2.088596907;1200.19;1;0;0;0;0
13.97709942;0.81866577;577.7;1;1;0;0;0
12.69744863;2.668152224;3071.47;1;0;0;1;0
95.80189379;0.323429631;2103.59;1;0;0;1;0
25.57823751;2.314904168;11020.1;1;0;0;0;0
0.620032806;5.314412968;1471.82;0;0;0;1;0
2.301341019;27.49946174;370.13;1;0;0;0;0
3.579272269;0.085097211;95.17;1;0;0;0;0
63.95843039;9.418141521;2784.09;1;1;0;1;0
14.04316741;1.172982322;124.8;1;0;0;0;0
23.82777344;0.032351055;2940.05;1;0;0;1;0
8.116412223;0.574289331;989.12;1;0;1;1;0
67.24491872;0.524244944;1455.65;1;0;0;0;0
95.80208888;2.167091614;983.01;1;0;0;1;0
36.7479384;6.530524925;539.9;1;0;0;0;0
4.982561931;1.886197033;1349.62;1;0;0;0;0
3.445326095;0.659083172;878.38;1;0;0;1;0
27.34502922;9.143979239;1636.81;1;1;0;0;0
2.052825505;1.118056415;886.79;1;1;0;1;0
13.4037076;0.560876495;3080.19;1;1;0;0;0
20.70797953;0.655774932;959.12;1;1;0;1;0
12.68193321;0.521203469;1080.67;1;0;0;1;0
49.17808584;35.38016436;2220.47;1;0;0;1;0
3.588587015;11.92568999;808.74;1;0;0;0;0
21.45324449;9.939695029;729.35;1;1;0;0;0
8.801710588;5.049131852;177.51;1;1;0;0;0
0.453406109;0.037135067;12178;0;1;0;0;0
0.58243837;0.201589201;592.81;0;0;0;1;0
3.348667184;1.053715188;1899.9;1;0;0;1;0
1.423688521;7.095677419;190.41;0;1;1;1;0
1.976336529;0.831624472;1021.68;1;1;0;0;0
9.667409157;5.610532927;1001.83;1;1;0;0;0
14.41782895;3.674042742;537.12;1;1;1;0;0
